CreatedDate,pm25_Lakshmi K: Kitchen,pm10_Lakshmi K: Kitchen,aqi_Lakshmi K: Kitchen,co2_Lakshmi K: Kitchen,voc_Lakshmi K: Kitchen,temperature_Lakshmi K: Kitchen,humidity_Lakshmi K: Kitchen,battery_Lakshmi K: Kitchen
2024-07-13 15:00:00,21.5000,27.0000,36,404.5000,242.0000,32.5,53.5000,100
2024-07-13 16:00:00,20.5000,25.0000,34,413.5000,445.5000,32.5,58.0000,100
2024-07-13 17:00:00,28.0000,32.5000,47,439.0000,529.5000,33.0,58.0000,100
2024-07-13 18:00:00,23.5000,29.0000,39,454.0000,499.0000,33.0,55.5000,100
2024-07-13 19:00:00,20.0000,24.5000,33,424.0000,565.0000,33.0,56.5000,100
2024-07-13 20:00:00,25.0000,30.0000,42,429.5000,654.5000,33.0,57.0000,100
2024-07-13 21:00:00,40.0000,49.0000,67,441.5000,761.5000,33.0,58.0000,100
2024-07-13 22:00:00,40.0000,48.5000,67,493.5000,883.5000,33.0,59.5000,100
2024-07-13 23:00:00,27.5000,32.5000,46,457.5000,735.5000,33.0,60.0000,100
2024-07-14 00:00:00,32.0000,38.0000,53,734.0000,1232.5000,32.0,63.5000,80
2024-07-14 01:00:00,30.0000,35.0000,50,646.5000,790.5000,33.0,60.0000,80
2024-07-14 02:00:00,28.5000,33.0000,48,525.0000,957.0000,33.0,56.0000,100
2024-07-14 03:00:00,26.0000,31.0000,43,518.5000,1052.0000,33.0,56.0000,100
2024-07-14 04:00:00,25.0000,29.0000,42,505.0000,939.5000,32.5,57.0000,100
2024-07-14 05:00:00,22.5000,27.5000,38,472.0000,750.0000,32.0,57.0000,80
2024-07-14 06:00:00,25.0000,30.0000,42,517.5000,977.0000,32.0,59.5000,80
2024-07-14 07:00:00,31.5000,36.5000,52,1094.0000,1574.0000,33.5,60.0000,80
2024-07-14 08:00:00,36.0000,43.5000,60,585.5000,788.0000,33.5,59.5000,80
2024-07-14 09:00:00,49.5000,61.5000,82,493.0000,703.0000,33.0,58.5000,80
2024-07-14 10:00:00,48.5000,60.0000,81,462.0000,641.5000,33.0,58.5000,100
2024-07-14 11:00:00,111.0000,135.0000,270,531.0000,589.0000,33.0,59.0000,100
2024-07-14 12:00:00,56.0000,69.0000,93,495.0000,462.5000,33.0,58.0000,100
2024-07-14 13:00:00,61.0000,76.0000,103,431.0000,280.0000,33.0,57.0000,100
2024-07-14 14:00:00,65.5000,82.0000,118,407.0000,230.0000,32.5,58.0000,100
2024-07-14 15:00:00,59.5000,74.5000,99,406.5000,97.0000,33.0,55.0000,100
2024-07-14 16:00:00,56.0000,70.5000,93,408.5000,336.0000,33.0,56.5000,100
2024-07-14 17:00:00,56.5000,71.0000,94,406.5000,229.5000,33.0,56.5000,100
2024-07-14 18:00:00,54.0000,67.0000,90,407.5000,145.5000,33.0,55.5000,100
2024-07-14 19:00:00,44.5000,54.5000,74,412.5000,406.0000,33.0,56.0000,100
2024-07-14 20:00:00,42.5000,52.0000,71,425.5000,611.5000,33.0,56.5000,100
2024-07-14 21:00:00,41.0000,50.0000,68,441.5000,867.0000,33.0,57.0000,100
2024-07-14 22:00:00,35.5000,42.5000,59,442.0000,948.0000,33.0,57.0000,100
2024-07-14 23:00:00,33.0000,39.0000,55,437.0000,888.0000,33.0,57.0000,100
2024-07-15 00:00:00,35.5000,43.5000,59,455.5000,1108.5000,33.0,58.0000,100
2024-07-15 01:00:00,35.5000,42.5000,59,497.5000,998.5000,33.0,56.5000,100
2024-07-15 02:00:00,38.0000,46.0000,63,498.5000,804.0000,33.0,54.5000,100
2024-07-15 03:00:00,40.5000,49.5000,68,494.0000,698.0000,33.0,54.0000,100
2024-07-15 04:00:00,45.0000,55.0000,75,508.5000,737.0000,33.0,53.5000,100
2024-07-15 05:00:00,46.5000,57.0000,78,535.0000,1067.0000,33.0,52.5000,100
2024-07-15 06:00:00,42.5000,52.5000,71,587.0000,1756.0000,33.0,50.0000,100
2024-07-15 07:00:00,51.0000,63.5000,85,556.0000,1268.5000,33.0,55.5000,100
2024-07-15 08:00:00,56.5000,71.0000,94,558.5000,1599.0000,33.0,58.5000,100
2024-07-15 09:00:00,51.0000,63.5000,85,467.5000,909.0000,33.0,58.5000,100
2024-07-15 10:00:00,22.5000,27.0000,38,419.0000,476.5000,32.0,57.0000,100
2024-07-15 11:00:00,12.5000,17.0000,21,413.5000,452.5000,32.0,58.0000,100
2024-07-15 12:00:00,17.0000,21.5000,28,419.5000,728.0000,32.0,59.5000,100
2024-07-15 13:00:00,38.5000,47.0000,64,416.0000,668.0000,32.0,62.0000,100
2024-07-15 14:00:00,48.5000,60.5000,81,411.0000,522.5000,32.0,62.0000,100
2024-07-15 15:00:00,49.5000,61.5000,82,415.5000,509.0000,33.0,61.0000,100
2024-07-15 16:00:00,53.0000,66.0000,88,411.0000,464.0000,33.0,61.5000,100
2024-07-15 17:00:00,57.0000,72.0000,95,412.0000,465.5000,33.0,61.0000,100
2024-07-15 18:00:00,58.0000,72.5000,97,416.5000,580.0000,33.0,61.0000,100
2024-07-15 19:00:00,54.5000,68.0000,91,492.0000,923.0000,33.0,62.0000,100
2024-07-15 20:00:00,59.0000,73.0000,98,896.0000,1559.0000,33.0,66.0000,80
2024-07-15 21:00:00,47.5000,59.0000,79,548.5000,1283.5000,33.5,60.5000,80
2024-07-15 22:00:00,44.0000,54.0000,73,468.5000,1275.0000,33.0,59.0000,100
2024-07-15 23:00:00,37.5000,45.5000,62,471.5000,1219.0000,33.0,60.0000,100
2024-07-16 00:00:00,39.0000,47.5000,65,474.5000,1328.5000,33.0,60.5000,100
2024-07-16 01:00:00,40.5000,49.5000,68,466.0000,1141.5000,33.0,61.0000,100
2024-07-16 02:00:00,42.0000,51.5000,70,463.5000,1051.5000,33.0,61.0000,100
2024-07-16 03:00:00,41.0000,50.5000,68,455.5000,824.0000,33.0,61.0000,100
2024-07-16 04:00:00,44.0000,54.0000,73,455.0000,747.5000,33.0,61.0000,100
2024-07-16 05:00:00,45.0000,56.0000,75,453.5000,742.5000,33.0,61.0000,100
2024-07-16 06:00:00,45.5000,56.5000,76,449.5000,821.0000,32.0,62.0000,100
2024-07-16 07:00:00,46.5000,57.5000,78,454.5000,494.0000,32.5,62.0000,100
2024-07-16 08:00:00,53.5000,66.5000,89,538.0000,279.5000,32.5,63.0000,100
2024-07-16 09:00:00,88.0000,104.5000,193,662.0000,362.0000,33.0,63.5000,100
2024-07-16 10:00:00,50.0000,61.5000,83,441.0000,97.5000,33.0,63.0000,100
2024-07-16 11:00:00,56.5000,71.0000,94,504.5000,125.5000,33.0,62.5000,100
2024-07-16 12:00:00,75.0000,91.0000,150,714.5000,193.0000,33.5,64.0000,100
2024-07-16 13:00:00,46.0000,57.0000,77,470.0000,54.0000,34.0,59.0000,100
2024-07-16 14:00:00,46.5000,57.0000,78,410.0000,57.5000,34.0,56.5000,100
2024-07-16 15:00:00,33.5000,40.5000,56,513.0000,221.5000,34.0,55.0000,100
2024-07-16 16:00:00,24.0000,29.0000,40,470.5000,133.5000,34.0,54.0000,100
2024-07-16 17:00:00,21.5000,26.0000,36,434.5000,98.0000,34.0,52.5000,100
2024-07-16 18:00:00,28.5000,34.0000,48,516.0000,262.0000,34.0,54.0000,100
2024-07-16 19:00:00,38.0000,45.5000,63,415.0000,173.5000,34.0,55.5000,100
2024-07-16 20:00:00,36.5000,44.5000,61,421.0000,350.5000,34.0,57.0000,100
2024-07-16 21:00:00,44.0000,53.5000,73,441.0000,536.5000,34.0,59.0000,100
2024-07-16 22:00:00,45.0000,55.0000,75,490.0000,818.5000,34.0,61.0000,100
2024-07-16 23:00:00,44.0000,54.0000,73,463.0000,561.5000,34.0,61.0000,100
2024-07-17 00:00:00,46.5000,57.5000,78,455.5000,564.0000,34.0,62.0000,100
2024-07-17 01:00:00,44.5000,54.5000,74,459.0000,488.5000,33.0,61.0000,100
2024-07-17 02:00:00,38.5000,47.0000,64,473.5000,396.5000,33.0,57.5000,100
2024-07-17 03:00:00,34.0000,40.5000,57,463.5000,271.5000,33.0,56.0000,100
2024-07-17 04:00:00,32.5000,38.5000,54,485.5000,258.5000,33.0,55.5000,100
2024-07-17 05:00:00,37.0000,44.5000,62,476.0000,277.5000,33.0,57.5000,100
2024-07-17 06:00:00,36.0000,43.5000,60,500.5000,475.5000,33.0,58.0000,100
2024-07-17 07:00:00,44.0000,54.0000,73,701.5000,669.5000,33.0,61.0000,100
2024-07-17 08:00:00,43.5000,52.0000,72,790.0000,334.5000,34.0,62.5000,100
2024-07-17 09:00:00,61.0000,71.5000,103,628.0000,356.0000,34.0,61.0000,100
2024-07-17 10:00:00,36.5000,43.5000,61,456.0000,201.5000,34.0,60.0000,100
2024-07-17 11:00:00,31.5000,36.5000,52,438.5000,155.0000,34.0,59.5000,100
2024-07-17 12:00:00,31.0000,36.0000,52,437.0000,116.5000,33.0,60.0000,80
2024-07-17 13:00:00,32.0000,37.5000,53,419.5000,79.0000,34.0,57.0000,80
2024-07-17 14:00:00,33.0000,38.5000,55,417.0000,66.5000,34.0,57.0000,100
2024-07-17 15:00:00,32.5000,37.5000,54,415.5000,111.0000,34.0,56.5000,100
2024-07-17 16:00:00,34.0000,40.0000,57,408.5000,176.5000,34.0,59.0000,100
2024-07-17 17:00:00,78.0000,103.5000,160,554.0000,760.5000,34.0,61.0000,100
2024-07-17 18:00:00,23.5000,28.5000,39,461.5000,534.0000,34.0,59.0000,100
2024-07-17 19:00:00,30.5000,36.0000,51,712.5000,731.0000,34.0,60.5000,100
2024-07-17 20:00:00,26.5000,31.5000,44,527.0000,673.0000,34.0,60.0000,100
2024-07-17 21:00:00,28.5000,33.5000,48,463.5000,640.5000,34.0,59.0000,100
2024-07-17 22:00:00,29.0000,34.0000,48,481.0000,694.0000,34.0,59.5000,100
2024-07-17 23:00:00,33.0000,38.5000,55,495.0000,844.0000,34.0,59.5000,100
2024-07-18 00:00:00,35.0000,42.0000,58,470.0000,501.5000,34.0,58.0000,100
2024-07-18 01:00:00,36.5000,44.0000,61,457.0000,582.5000,34.0,59.0000,100
2024-07-18 02:00:00,39.0000,47.0000,65,457.0000,667.0000,33.5,59.0000,100
2024-07-18 03:00:00,37.0000,44.5000,62,460.5000,615.0000,33.0,59.0000,100
2024-07-18 04:00:00,36.5000,44.0000,61,463.5000,583.0000,33.0,59.0000,100
2024-07-18 05:00:00,31.0000,36.5000,52,501.5000,591.0000,33.0,53.5000,100
2024-07-18 06:00:00,34.5000,41.0000,58,506.5000,605.5000,33.0,54.5000,100
2024-07-18 07:00:00,42.5000,52.0000,71,513.5000,566.0000,33.0,56.5000,100
2024-07-18 08:00:00,62.5000,77.0000,108,520.5000,587.5000,33.0,59.5000,100
2024-07-18 09:00:00,67.5000,83.0000,125,684.5000,778.5000,33.5,61.5000,100
2024-07-18 10:00:00,69.5000,83.0000,132,539.5000,396.5000,33.5,60.5000,100
2024-07-18 11:00:00,55.5000,68.5000,92,446.0000,210.0000,34.0,60.0000,100
2024-07-18 12:00:00,59.5000,74.0000,99,577.0000,370.0000,34.0,61.5000,100
2024-07-18 13:00:00,50.0000,61.0000,83,431.0000,209.5000,34.0,59.5000,100
2024-07-18 14:00:00,25.5000,30.0000,42,416.0000,169.0000,33.0,58.5000,100
2024-07-18 15:00:00,19.0000,24.0000,32,422.5000,183.0000,33.0,56.0000,100
2024-07-18 16:00:00,25.0000,29.5000,42,422.0000,326.5000,33.0,57.5000,100
2024-07-18 17:00:00,26.5000,31.5000,44,428.0000,314.5000,33.0,56.5000,100
2024-07-18 18:00:00,31.0000,36.5000,52,563.0000,466.0000,33.5,58.5000,100
2024-07-18 19:00:00,39.0000,47.5000,65,455.5000,711.5000,33.0,60.5000,100
2024-07-18 20:00:00,38.5000,46.5000,64,464.5000,541.5000,33.0,61.0000,100
2024-07-18 21:00:00,46.0000,57.0000,77,513.0000,673.0000,33.0,61.0000,80
2024-07-18 22:00:00,40.0000,48.5000,67,524.0000,707.5000,33.0,58.0000,100
2024-07-18 23:00:00,31.5000,37.0000,52,514.5000,619.5000,33.0,55.0000,100
2024-07-19 00:00:00,29.5000,34.5000,49,517.5000,544.0000,33.0,54.5000,100
2024-07-19 01:00:00,27.0000,32.0000,45,508.0000,476.0000,33.0,54.0000,100
2024-07-19 02:00:00,29.0000,34.0000,48,497.5000,507.0000,33.0,56.5000,100
2024-07-19 03:00:00,29.0000,34.0000,48,530.5000,607.5000,33.0,56.0000,100
2024-07-19 04:00:00,39.0000,47.5000,65,484.0000,659.0000,33.0,58.5000,100
2024-07-19 05:00:00,40.5000,49.5000,68,466.5000,652.5000,33.0,58.0000,100
2024-07-19 06:00:00,55.0000,69.0000,92,515.0000,1141.0000,33.0,59.5000,100
2024-07-19 07:00:00,86.0000,105.0000,187,680.0000,1543.5000,32.5,61.0000,100
2024-07-19 08:00:00,106.0000,126.0000,253,971.0000,1814.0000,34.0,61.5000,100
2024-07-19 09:00:00,60.5000,76.0000,102,530.5000,540.0000,34.0,58.0000,80
2024-07-19 10:00:00,72.0000,89.5000,140,449.0000,369.0000,33.5,59.5000,80
2024-07-19 11:00:00,75.5000,93.0000,152,435.0000,244.0000,33.5,60.0000,100
2024-07-19 12:00:00,90.0000,109.0000,200,439.5000,136.5000,34.0,60.0000,100
2024-07-19 13:00:00,77.5000,96.5000,158,429.0000,90.0000,34.0,59.5000,100
2024-07-19 14:00:00,76.5000,94.0000,155,426.0000,65.5000,34.0,59.0000,100
2024-07-19 15:00:00,102.5000,121.5000,242,429.5000,106.0000,34.0,59.0000,100
2024-07-19 16:00:00,92.5000,111.5000,208,425.0000,93.0000,34.0,58.5000,100
2024-07-19 17:00:00,75.5000,93.0000,152,469.0000,213.0000,34.0,59.5000,100
2024-07-19 18:00:00,58.5000,73.5000,98,499.0000,231.0000,34.0,59.5000,100
2024-07-19 19:00:00,66.5000,83.5000,122,433.5000,243.5000,34.0,61.0000,100
2024-07-19 20:00:00,70.0000,87.0000,133,470.5000,409.0000,33.5,62.5000,100
2024-07-19 21:00:00,93.0000,111.5000,210,542.0000,327.0000,34.0,61.5000,100
2024-07-19 22:00:00,63.5000,79.5000,112,467.5000,344.5000,34.0,60.0000,100
2024-07-19 23:00:00,52.0000,65.0000,87,465.0000,293.0000,34.0,59.0000,100
2024-07-20 00:00:00,42.0000,51.5000,70,471.5000,355.0000,33.5,58.5000,100
2024-07-20 01:00:00,42.5000,52.5000,71,475.0000,410.0000,33.0,58.5000,100
2024-07-20 02:00:00,47.0000,58.0000,78,463.5000,298.5000,33.0,58.5000,100
2024-07-20 03:00:00,49.0000,61.0000,82,467.0000,308.0000,33.0,58.5000,100
2024-07-20 04:00:00,49.5000,61.5000,82,458.5000,222.5000,33.0,58.0000,100
2024-07-20 05:00:00,46.5000,58.0000,78,458.0000,221.0000,33.0,58.0000,100
2024-07-20 06:00:00,36.0000,43.5000,60,472.0000,281.5000,33.0,56.5000,100
2024-07-20 07:00:00,39.0000,48.0000,65,450.0000,224.5000,33.0,57.5000,100
2024-07-20 08:00:00,48.5000,59.5000,81,494.5000,281.5000,33.0,59.0000,100
2024-07-20 09:00:00,47.5000,59.0000,79,547.0000,414.5000,33.0,61.0000,100
2024-07-20 10:00:00,119.5000,136.5000,298,528.5000,280.0000,33.0,61.5000,80
2024-07-20 11:00:00,51.5000,64.5000,86,440.0000,186.5000,33.0,60.0000,80
2024-07-20 12:00:00,49.5000,61.5000,82,429.5000,157.5000,33.0,58.5000,100
2024-07-20 13:00:00,57.0000,69.5000,95,496.5000,222.5000,33.5,58.0000,100
2024-07-20 14:00:00,114.5000,130.5000,282,483.5000,229.0000,34.0,56.5000,100
2024-07-20 15:00:00,43.0000,52.5000,72,431.5000,112.0000,34.0,55.5000,100
2024-07-20 16:00:00,42.0000,51.5000,70,438.0000,125.5000,34.0,54.5000,100
2024-07-20 17:00:00,46.5000,57.0000,78,422.5000,81.5000,34.0,54.5000,100
2024-07-20 18:00:00,49.5000,62.0000,82,407.0000,86.5000,34.0,54.5000,100
2024-07-20 19:00:00,50.5000,62.5000,84,412.0000,203.0000,34.0,55.0000,100
2024-07-20 20:00:00,47.5000,59.0000,79,422.0000,335.5000,34.0,55.5000,100
2024-07-20 21:00:00,49.5000,61.5000,82,431.0000,402.5000,34.0,57.0000,100
2024-07-20 22:00:00,57.0000,72.0000,95,431.5000,367.0000,34.0,57.5000,100
2024-07-20 23:00:00,57.0000,72.0000,95,455.5000,522.0000,34.0,58.0000,100
2024-07-21 00:00:00,47.5000,59.0000,79,460.5000,511.5000,34.0,57.5000,100
2024-07-21 01:00:00,40.0000,49.0000,67,460.5000,455.5000,34.0,57.0000,100
2024-07-21 02:00:00,37.0000,44.5000,62,458.5000,453.0000,34.0,58.0000,100
2024-07-21 03:00:00,47.0000,58.0000,78,442.0000,445.5000,34.0,59.5000,100
2024-07-21 04:00:00,46.0000,57.0000,77,455.0000,445.5000,33.5,58.5000,100
2024-07-21 05:00:00,47.5000,58.0000,79,482.5000,639.0000,33.5,55.0000,100
2024-07-21 06:00:00,42.5000,52.5000,71,469.0000,552.0000,34.0,56.0000,100
2024-07-21 07:00:00,39.0000,47.5000,65,464.5000,397.0000,33.0,55.0000,100
2024-07-21 08:00:00,27.5000,33.0000,46,465.0000,364.0000,33.0,56.0000,100
2024-07-21 09:00:00,27.0000,32.0000,45,573.5000,572.5000,33.5,57.0000,100
2024-07-21 10:00:00,33.0000,39.0000,55,458.5000,273.0000,33.0,57.5000,100
2024-07-21 11:00:00,44.5000,54.5000,74,427.5000,180.0000,33.0,60.0000,100
2024-07-21 12:00:00,58.0000,70.5000,97,688.0000,511.5000,34.0,61.0000,100
2024-07-21 13:00:00,55.0000,68.5000,92,697.5000,218.5000,34.0,61.0000,100
2024-07-21 14:00:00,38.0000,45.5000,63,425.5000,145.5000,34.0,57.5000,100
2024-07-21 15:00:00,42.5000,52.0000,71,422.0000,240.0000,34.0,60.5000,100
2024-07-21 16:00:00,34.5000,41.0000,58,413.5000,224.5000,34.0,60.0000,100
2024-07-21 17:00:00,28.0000,32.5000,47,410.5000,217.5000,34.0,59.0000,100
2024-07-21 18:00:00,32.0000,37.0000,53,455.5000,333.5000,34.0,59.5000,100
2024-07-21 19:00:00,34.5000,41.0000,58,422.0000,360.0000,34.0,60.0000,100
2024-07-21 20:00:00,34.5000,40.5000,58,469.5000,426.5000,34.0,60.0000,100
2024-07-21 21:00:00,32.5000,39.0000,54,474.5000,413.5000,34.0,60.0000,100
2024-07-21 22:00:00,34.5000,41.0000,58,474.0000,334.5000,34.0,58.5000,100
2024-07-21 23:00:00,26.5000,31.0000,44,444.0000,330.5000,34.0,58.0000,100
2024-07-22 00:00:00,25.0000,30.0000,42,444.0000,286.0000,34.0,57.5000,100
2024-07-22 01:00:00,18.0000,22.5000,30,440.5000,314.5000,34.0,56.5000,100
2024-07-22 02:00:00,16.0000,20.5000,27,447.5000,286.5000,34.0,55.5000,100
2024-07-22 03:00:00,17.5000,21.5000,29,447.0000,227.5000,33.0,55.5000,100
2024-07-22 04:00:00,21.0000,25.5000,35,462.0000,262.0000,33.0,55.5000,100
2024-07-22 05:00:00,23.0000,27.5000,38,465.0000,273.0000,33.5,55.0000,100
2024-07-22 06:00:00,27.0000,32.0000,45,472.0000,324.0000,33.0,55.0000,100
2024-07-22 07:00:00,37.0000,44.0000,62,480.0000,434.5000,33.0,57.0000,100
2024-07-22 08:00:00,56.5000,69.0000,94,712.0000,637.0000,33.5,60.0000,100
2024-07-22 09:00:00,55.5000,70.0000,92,741.5000,450.0000,34.0,61.5000,100
2024-07-22 10:00:00,43.0000,53.0000,72,449.5000,223.0000,34.0,60.0000,100
2024-07-22 11:00:00,38.5000,47.5000,64,417.0000,167.0000,34.0,59.5000,100
2024-07-22 12:00:00,40.5000,49.5000,68,557.5000,267.0000,34.0,61.0000,100
2024-07-22 13:00:00,46.0000,56.0000,77,612.5000,219.0000,34.0,60.5000,100
2024-07-22 14:00:00,28.0000,34.5000,47,413.0000,181.5000,34.0,59.0000,100
2024-07-22 15:00:00,11.5000,14.5000,19,415.0000,199.0000,33.0,62.5000,100
2024-07-22 16:00:00,13.0000,16.5000,22,416.0000,166.5000,32.5,62.0000,100
2024-07-22 17:00:00,17.0000,21.5000,28,428.5000,240.5000,33.0,63.0000,100
2024-07-22 18:00:00,27.5000,32.5000,46,437.0000,363.5000,33.0,63.0000,100
2024-07-22 19:00:00,45.5000,73.5000,76,441.5000,455.5000,33.0,63.0000,100
2024-07-22 20:00:00,53.5000,86.5000,89,540.5000,774.5000,33.0,63.5000,100
2024-07-22 21:00:00,62.0000,96.5000,107,651.0000,978.0000,33.5,63.0000,100
2024-07-22 22:00:00,48.0000,78.5000,80,524.0000,829.5000,33.0,59.0000,100
2024-07-22 23:00:00,37.5000,63.5000,64,542.0000,781.5000,33.0,57.5000,100
2024-07-23 00:00:00,44.0000,72.0000,73,571.5000,707.5000,33.0,58.0000,100
2024-07-23 01:00:00,45.5000,75.0000,76,491.5000,524.5000,33.0,59.5000,100
2024-07-23 02:00:00,51.0000,82.5000,85,452.5000,441.5000,33.0,63.0000,100
2024-07-23 03:00:00,56.0000,89.5000,93,454.0000,508.0000,33.0,64.0000,100
2024-07-23 04:00:00,52.0000,84.0000,87,459.0000,461.5000,33.0,63.5000,100
2024-07-23 05:00:00,51.5000,84.0000,86,475.0000,374.5000,33.0,62.5000,100
2024-07-23 06:00:00,54.0000,87.5000,90,465.0000,323.5000,33.0,62.5000,100
2024-07-23 07:00:00,53.5000,86.5000,89,465.0000,291.5000,32.5,62.5000,100
2024-07-23 08:00:00,59.5000,93.0000,99,633.5000,720.5000,32.0,65.0000,100
2024-07-23 09:00:00,195.0000,310.0000,358,662.0000,458.5000,32.0,67.0000,80
2024-07-23 10:00:00,64.5000,99.5000,115,478.5000,198.5000,32.0,66.0000,80
2024-07-23 11:00:00,60.0000,94.5000,100,426.0000,123.5000,32.0,66.0000,60
2024-07-23 12:00:00,66.0000,101.5000,120,417.0000,77.0000,32.0,66.0000,40
2024-07-23 13:00:00,65.5000,101.0000,118,416.5000,76.5000,32.0,67.0000,40
2024-07-23 14:00:00,65.5000,101.0000,118,421.0000,128.5000,32.0,69.0000,20
2024-07-23 15:00:00,50.0000,81.5000,83,419.0000,162.0000,32.0,68.5000,20
2024-07-24 11:00:00,83.0000,121.5000,177,709.0000,566.5000,31.0,71.0000,100
2024-07-24 12:00:00,82.0000,119.5000,173,532.0000,418.0000,32.0,66.0000,100
2024-07-24 13:00:00,72.5000,109.5000,142,447.5000,354.0000,32.0,66.0000,100
2024-07-24 14:00:00,92.5000,131.0000,208,434.0000,341.5000,32.0,65.0000,100
2024-07-24 15:00:00,86.5000,125.0000,188,431.0000,255.5000,32.0,64.0000,100
2024-07-24 16:00:00,93.0000,132.0000,210,428.0000,250.0000,32.0,65.0000,100
2024-07-24 17:00:00,92.0000,130.5000,207,425.5000,245.0000,32.0,65.0000,100
2024-07-24 18:00:00,88.5000,126.5000,195,425.0000,242.0000,32.0,66.0000,100
2024-07-24 19:00:00,67.5000,125.0000,125,437.0000,298.0000,32.0,66.5000,100
2024-07-24 20:00:00,65.0000,132.0000,121,548.0000,595.5000,32.0,67.5000,100
2024-07-24 21:00:00,71.0000,141.5000,137,557.5000,604.0000,32.0,67.5000,100
2024-07-24 22:00:00,77.0000,152.0000,157,591.0000,683.0000,32.0,67.5000,100
2024-07-24 23:00:00,57.5000,121.0000,114,519.0000,683.0000,32.0,66.5000,100
2024-07-25 00:00:00,58.5000,122.0000,115,518.5000,581.0000,32.0,65.0000,100
2024-07-25 01:00:00,63.0000,128.5000,119,494.5000,547.5000,32.0,65.0000,100
2024-07-25 02:00:00,60.5000,124.5000,116,508.5000,507.0000,32.0,64.5000,100
2024-07-25 03:00:00,58.5000,121.5000,114,500.0000,374.5000,32.0,65.0000,100
2024-07-25 04:00:00,59.0000,122.5000,115,490.0000,354.0000,32.0,65.0000,100
2024-07-25 05:00:00,48.5000,106.0000,104,477.0000,342.0000,32.0,64.5000,100
2024-07-25 06:00:00,44.0000,98.0000,98,480.0000,357.0000,32.0,65.0000,100
2024-07-25 07:00:00,33.0000,73.5000,74,512.5000,403.0000,32.0,65.5000,100
2024-07-25 08:00:00,36.0000,80.0000,80,526.0000,510.0000,32.0,65.0000,100
2024-07-25 09:00:00,16.0000,32.0000,32,545.0000,406.5000,32.0,64.0000,100
2024-07-25 10:00:00,23.0000,48.0000,48,446.0000,268.5000,32.0,65.0000,100
2024-07-25 11:00:00,26.5000,58.0000,58,432.0000,177.5000,32.0,64.5000,100
2024-07-25 12:00:00,36.5000,83.5000,84,432.5000,162.5000,32.0,66.0000,100
2024-07-25 13:00:00,33.0000,74.5000,74,414.0000,58.0000,32.0,64.0000,100
2024-07-25 14:00:00,37.5000,86.5000,86,410.0000,64.0000,32.0,62.5000,100
2024-07-25 15:00:00,41.0000,93.0000,93,416.0000,145.0000,32.0,63.0000,100
2024-07-25 16:00:00,35.5000,81.5000,82,412.0000,96.0000,33.0,60.5000,100
2024-07-25 17:00:00,32.0000,72.0000,72,435.0000,138.0000,33.0,59.5000,100
2024-07-25 18:00:00,40.5000,91.0000,91,416.0000,107.0000,33.0,59.5000,100
2024-07-25 19:00:00,44.5000,99.0000,99,429.5000,355.5000,33.0,61.5000,100
2024-07-25 20:00:00,47.5000,104.5000,103,618.5000,524.5000,33.0,64.0000,100
2024-07-25 21:00:00,47.0000,100.5000,100,733.0000,638.0000,33.0,65.0000,100
2024-07-25 22:00:00,19.5000,40.5000,40,500.5000,539.0000,33.0,61.5000,100
2024-07-25 23:00:00,17.5000,36.0000,36,477.5000,527.5000,33.0,62.0000,100
2024-07-26 00:00:00,22.5000,47.0000,47,477.5000,507.0000,33.0,62.5000,100
2024-07-26 01:00:00,27.0000,59.5000,60,480.0000,506.5000,33.0,62.5000,100
2024-07-26 02:00:00,32.0000,72.5000,72,481.0000,453.0000,32.5,62.0000,100
2024-07-26 03:00:00,32.5000,74.0000,74,484.5000,419.0000,32.0,63.0000,100
2024-07-26 04:00:00,36.5000,83.5000,84,482.5000,382.5000,32.0,63.5000,100
2024-07-26 05:00:00,30.0000,67.5000,68,453.0000,222.5000,32.0,62.0000,100
2024-07-26 06:00:00,21.5000,44.0000,44,454.0000,290.0000,32.0,61.0000,100
2024-07-26 07:00:00,13.0000,25.5000,26,441.0000,273.0000,32.0,60.5000,100
2024-07-26 08:00:00,35.0000,66.5000,66,508.0000,492.0000,32.0,61.0000,100
2024-07-26 09:00:00,36.0000,64.0000,64,627.5000,669.5000,32.0,63.0000,100
2024-07-26 10:00:00,61.5000,112.0000,108,478.0000,285.0000,32.0,63.0000,100
2024-07-26 11:00:00,33.5000,75.5000,76,429.0000,153.5000,32.0,63.0000,100
2024-07-26 12:00:00,51.5000,111.5000,108,760.0000,444.0000,32.5,66.0000,100
2024-07-26 13:00:00,80.5000,152.0000,168,510.0000,201.0000,33.0,64.0000,100
2024-07-26 14:00:00,53.5000,114.0000,109,452.0000,233.0000,32.5,67.0000,100
2024-07-26 15:00:00,29.0000,64.0000,64,425.0000,267.0000,32.0,64.0000,100
2024-07-26 16:00:00,39.0000,88.5000,88,425.0000,430.0000,32.0,64.0000,100
2024-07-26 17:00:00,51.0000,110.5000,107,419.0000,352.0000,32.0,65.0000,100
2024-07-26 18:00:00,57.5000,120.5000,114,418.0000,347.0000,32.0,64.5000,100
2024-07-26 19:00:00,63.0000,128.5000,119,422.0000,420.0000,32.0,66.0000,100
2024-07-26 20:00:00,69.5000,139.0000,132,567.0000,811.0000,32.0,67.0000,100
2024-07-26 21:00:00,70.5000,141.0000,135,664.5000,1119.0000,33.0,67.5000,100
